ID_Localidades;Localidades;ID_Provincias
4113;MORCILLO;22
4114;VILLA SANTA RITA;2
4115;VILLA GENERAL MITRE;2
4116;VILLA DEL PARQUE;2
4117;VILLA DEVOTO;2
4118;BONPLAND;14
4119;COLONIA VIRARO;8
4120;VAQUERIA;17
4121;SANTA BARBARA;17
4122;SAUCE REDONDO;17
4123;LOS SAUCES;17
4124;CARAHUASI;17
4125;ACOSTA;17
4126;SANTA CLARA;17
4127;EL SAPO;17
4128;LAS JUNTAS;17
4129;GUACHIPAS;17
4130;COROPAMPA;17
4131;LA BODEGUITA;17
4132;EL GALPON;17
4133;LA FLORIDA;17
4134;ALEMANIA;17
4135;PAMPA GRANDE;17
4136;LOS CASTILLOS;17
4137;LA COSTA;17
4138;CINCO DURAZNOS;17
4139;SANTA ROSA;17
4140;SASTRE;21
4141;ESTACION KILOMETRO 465;21
4142;ALDEA EIGENFELD;8
4143;GALVEZ;21
4144;CASTELLANO PLAZA;21
4145;CASTELLANOS;21
4146;COLONIA LA FRANCIA;21
4147;CANADA ROSQUIN;21
4148;CINTRA;6
4149;TALA POZO;24
4150;PIEDRABUENA;24
4151;LA TUNA;24
4152;VILLA DOLORES;24
4153;SAN MIGUEL;24
4154;SANTA ROSA;24
4155;LA UNION;24
4156;LA VERDE;24
4157;LA SOLEDAD;24
4158;LA VIRGINIA;24
4159;VILLA MARIA;24
4160;EL ONCE;24
4161;PUESTO DEL MEDIO;24
4162;ABRAMO;11
4163;HUCAL;11
4164;MEDIA LUNA;22
4165;SAN NICOLAS;22
4166;EL CUADRO;22
4167;LOTE 24;22
4168;LIMACHE;22
4169;EL HUAICO;22
4170;LAS ABRAS;22
4171;EL ALBARDON;22
4172;LAS VIBORITAS;22
4173;QUEBRACHITOS;22
4174;DOMINGO DE RAMOS;22
4175;SAN ANTONIO;21
4176;BELLA VISTA;1
4177;CAMPO DE MAYO;1
4178;MUNIZ;1
4179;SAN MIGUEL;1
4180;CEIBAS;8
4181;SAN ROQUE;6
4182;CASSAFFOUSTH;6
4183;SAN JAVIER;14
4184;RINCON DEL GUERRERO;14
4185;INVERNADA GRANDE;14
4186;PICADA SAN JAVIER;14
4187;TRES ESQUINAS;14
4188;LOS GALPONES;14
4189;CAMPO MINETTI;6
4190;CAMPO SCARAMUZZA;6
4191;CAMPO LOS MATORRALES;6
4192;ORATORIO DE PERALTA;6
4193;COLONIA NORTE;6
4194;COLONIA DOS HERMANAS;6
4195;CAMPO CAROLINI;6
4196;LA LAGUNILLA;6
4197;CAMPO MARTOLINO;6
4198;CAMPO LA SIRENA;6
4199;COSTA DEL CARMEN;6
4200;LA RAMADA;6
4201;CAMPO EL POLVORIN;6
4202;COLONIA ADELA;6
4203;A. DE ALVAREZ N 1;6
4204;COSTA ALEGRE;6
4205;ARROYO DE ALVAREZ NRO 2;6
4206;COLONIA SAN JOSE DE AGUAS COLORADAS;6
4207;CAMPO LOS TRES ARBOLES;6
4208;CORRAL DE ARROYO;6
4209;CAMPO BAUDIN;6
4210;LA REPRESA;6
4211;CAMPO DANIELE;6
4212;SAN JOSE;6
4213;CAMPO FICHETTI;6
4214;CAMPO LA RAMADA;6
4215;CAMPO LA ANGELINA;6
4216;PASO DE VELEZ;6
4217;POZO DE LAS YEGUAS;6
4218;CAMPO MARCHAND;6
4219;CAMPO YANEZ;6
4220;CAMPO ASINARI;6
4221;LA ISLA;6
4222;LA RIBERA;6
4223;RINCON VIEJO;6
4224;LAGUNILLA;6
4225;CAMPO FALCO;6
4226;CAMPO EL TACO;6
4227;SAN JUAN DE QUILLAQUES;10
4228;POTRERO;10
4229;JAMA;10
4230;MINA PROVIDENCIA;10
4231;OLAROZ CHICO;10
4232;LOMA BLANCA;10
4233;SALAR DE JAMA;10
4234;CORANZULI;10
4235;CIENAGA GRANDE;10
4236;EL TORO;10
4237;OLAROZ GRANDE;10
4238;PICADA SUD;14
4239;PICADA AFRICANA;14
4240;LEANDRO N. ALEM;14
4241;SANTA MARIA DE PUNILLA;6
4242;MALLIN;6
4243;VILLA SAN JOSE;6
4244;EL VOLCAN;19
4245;CHACAICO;15
4246;TAQUIMILAN CENTRO;15
4247;RANQUILCO;15
4248;LA GREDA;15
4249;RAHUECO;15
4250;TRES CHORROS;15
4251;HUALCUPEN;15
4252;COLIPILLI ABAJO;15
4253;RANQUILON;15
4254;SIMBOLAR;6
4255;TACUARENDI;21
4256;LA HORTENSIA;21
4257;LA POROTA;1
4258;COLONIA LAPIN;1
4259;DELFIN HUERGO;1
4260;LEUBUCO;1
4261;VILLA MARGARITA;1
4262;LA CONQUISTA;1
4263;LA SAL;1
4264;ESTACION LA CONCEPCION;1
4265;COLONIA SAN MIGUEL ARCANGEL;1
4266;SAN MARCOS;1
4267;ARTURO VATTEONE;1
4268;THAMES;1
4269;COLONIA LEVEN;1
4270;AVESTRUZ;1
4271;MASALLE;1
4272;TRES LAGUNAS;1
4273;LA PALA;1
4274;SANTA ANITA;1
4275;RIVERA;1
4276;CANONIGO GORRITI;1
4277;ESTEBAN AGUSTIN GASCON;1
4278;ARANO;1
4279;ESPARTILLAR;1
4280;CARHUE;1
4281;LAGO EPECUEN;1
4282;YUTUYACO;1
4283;MAZA;1
4284;GUAYAQUIL;8
4285;PUESTO DEL MEDIO;22
4286;SAN MIGUEL;22
4287;HUACHANA;22
4288;SAN ANDRES;22
4289;SAN VICENTE;22
4290;CAMPO ALEGRE;22
4291;LA RAMADITA;22
4292;CORO PAMPA;22
4293;LA ABRITA;22
4294;LA HIGUERA;22
4295;FACUNDO;5
4296;LOS ALGARROBOS BLANCOS;19
4297;SAN LUIS;19
4298;BOCA DEL TIGRE;19
4299;COLONIA ARGENTINA;8
4300;PASO DE LAS PIEDRAS;8
4301;EL CORTAPIE;1
4302;DUFAUR;1
4303;LAS ENCADENADAS;1
4304;LOS CERRITOS;1
4305;LAS LOMAS;1
4306;ARROYO CORTO;1
4307;LA NORMA;1
4308;ABRA DEL HINOJO;1
4309;LAS MARIAS;1
4310;ALTA VISTA;1
4311;SAAVEDRA;1
4312;ESPARTILLAR E;1
4313;GOYENA;1
4314;LA COLONIA NUEVA;1
4315;COLONIA SAN PEDRO;1
4316;PIGUE;1
4317;COLONIA SAN MARTIN;1
4318;ASSUNTA;6
4319;PALERMO;2
4320;LONCO LUAN;15
4321;VILLA PEHUENIA;15
4322;VILLA UNION;15
4323;MOQUEHUE;15
4324;TIRA LARGA;18
4325;BARREAL;18
4326;LA ALUMBRERA;18
4327;PUCHUZUN;18
4328;VILLA NUEVA;18
4329;LA ISLA;18
4330;COLON;18
4331;ALCAPARROSA;18
4332;SOROCAYENSE;18
4333;TAMBERIAS;18
4334;VILLA CORRAL;18
4335;VILLA PITUIL;18
4336;HILARIO;18
4337;BELLA VISTA;18
4338;CALINGASTA;18
4339;EL LEONCITO;18
4340;RINCON;6
4341;SAN HILARIO;9
4342;ALDEA VALLE MARIA;8
4343;ALDEA SAN FRANCISCO;8
4344;CATRIEL;16
4345;LAS BAYAS;16
4346;PICHI LEUFU;16
4347;PASO CHACABUCO;16
4348;PASO MIRANDA;16
4349;CORRALITO;16
4350;PASO DE LOS MOLLES;16
4351;COQUELEN;16
4352;PICHI LEUFU ABAJO;16
4353;PILCANIYEU;16
4354;NAPENAY;4
4355;LOTE 27;4
4356;PLOTTIER;15
4357;PUERTO DARWIN;23
4358;PRADERA DEL GANSO;23
4359;PUERTO LEITH;23
4360;PUERTO ARGENTINO;23
4361;GRYTVIKEN;23
4362;CAMPO BALLESTEROS;21
4363;CAMPO TROFFE;21
4364;CAMPO CHAPINO;21
4365;VILLA CANAS;21
4366;VILLA LAGO AZUL;6
4367;VILLA SANTA CRUZ DEL LAGO;6
4368;COLONIA SAN SALVADOR;8
4369;SAN SALVADOR;8
4370;LOS QUEBRACHOS;21
4371;SILVA;21
4372;SAN MIGUEL;21
4373;GENERAL DEHEZA;6
4374;MATARA;22
4375;VILLA LA BOLSA;6
4376;VILLA IBANEZ;18
4377;DIQUE ULLUM;18
4378;EL CHILOTE;18
4379;RANCUL;11
4380;CHAMAICO;11
4381;LOS HORNILLOS;6
4382;DOS ARROYOS;6
4383;EL PANTANILLO;6
4384;VILLA ESCOLAR;9
4385;AMENABAR;21
4386;COLONIA FALUCHO;21
4387;ESTANCIA EL ABOLENGO;21
4388;CAMPO CULLAK;21
4389;VILLA SILIPICA;22
4390;SIMBOL;22
4391;EL UNO LA SARITA;21
4392;CUATRO BOCAS;21
4393;COLONIA SAN MANUEL;21
4394;LA VANGUARDIA;21
4395;LA SARITA;21
4396;PARAJE SAN MANUEL;21
4397;LA SELVA;21
4398;LA CAROLA;21
4399;BERROTARAN;6
4400;PAMPA DE LOS GUANACOS;22
4401;PORTON NEGRO;9
4402;RADA TILLY;5
4403;PUENTE PICUN LEUFU;15
4404;PUENTE PICUN LEUFU;15
4405;EL PORVENIR;14
4406;NEMESIO PARMA;14
4407;POSADAS;14
4408;SUMAMPA;22
4409;ESCABA DE ARRIBA;24
4410;ESCABA DE ABAJO;24
4411;EL MOLLAR;24
4412;SANTA ANITA;8
4413;COLONIA TUYUTI;8
4414;VILLA FONTANA;8
4415;SAN JOSE DEL BOQUERON;22
4416;IBARLUCEA;21
4417;LOS ROMEROS;6
4418;CONLARA;6
4419;LOS GIGANTES;6
4420;PUESTO PEDERNERA;6
4421;RIO TIU MAYU;6
4422;SAN FRANCISCO;1
4423;LA HISPANO ARGENTINA;1
4424;EL POLEO;1
4425;LOS FACHINALES;1
4426;MAULEON;1
4427;LA SORTIJA;1
4428;JUAN E. BARRA;1
4429;LA EMMA;1
4430;EL LUCERO;1
4431;ALZAGA;1
4432;ADOLFO GONZALES CHAVES;1
4433;VASQUEZ;1
4434;SANTA CLARA;1
4435;SANTA MARIA;1
4436;CHAPAR;1
4437;DE LA GARMA;1
4438;SARGENTO MOYA;24
4439;PAMPAYASTA SUR;6
4440;COLONIA AVELLANEDA;8
4441;ANGELONI;21
4442;LUCIANO LEIVA;21
4443;MISION TACAAGLE;9
4444;BLANCO POZO;24
4445;RAFAELA POZO;24
4446;LAS CEJAS;24
4447;NOGOYA;8
4448;BARRIO SAN FELIPE;24
4449;SANTA BARBARA;24
4450;LOS AGUIRRE;24
4451;PUENTE EL MANANTIAL;24
4452;VIZCARRA;10
4453;RIO GRANDE;10
4454;EL PORTILLO;10
4455;CASA PUCA;10
4456;LA POMA;10
4457;CASA GRANDE;10
4458;EL AGUILAR;10
4459;LOTEO NAVEA;10
4460;LOS ALISOS;10
4461;SAN ANTONIO;10
4462;PUEBLO VIEJO;10
4463;NUESTRA SENORA DEL ROSARIO;10
4464;LA TOMA;10
4465;EL CEIBAL;10
4466;RIO BLANCO;10
4467;CERRO NEGRO;10
4468;EL REDOMON;8
4469;PASO DEL GALLO;8
4470;LA QUERENCIA;8
4471;COLONIA URQUIZA;8
4472;YAROS;8
4473;TACURAL;21
4474;LOMA HERMOSA;1
4475;MARTIN CORONADO;1
4476;SANTOS LUGARES;1
4477;11 DE SEPTIEMBRE;1
4478;CIUDADELA;1
4479;VILLA BOSCH EST. JUAN MARIA BOSCH;1
4480;PABLO PODESTA;1
4481;JOSE INGENIEROS;1
4482;CASEROS;1
4483;EL LIBERTADOR;1
4484;CHURRUCA;1
4485;REMEDIOS DE ESCALADA;1
4486;VILLA RAFFO;1
4487;SAENZ PENA;1
4488;CIUDAD JARDIN LOMAS DEL PALOMAR;1
4489;VILLA ROSSI;6
4490;PALO SANTO;9
4491;ALDAO;21
4492;ARBOL SOLO;22
4493;EL ALGARROBAL;22
4494;EL CERRO;22
4495;LOS REMANSOS;22
4496;EL BAJO;22
4497;CORONEL FERNANDEZ;22
4498;EL MISTOL;22
4499;CAMPO DEL CISNE;22
4500;RAMA PASO;22
4501;VILLA QUEBRACHOS;22
4502;TACO POZO;22
4503;EL ESPARTAL;22
4504;LA BLANQUITA;22
4505;BELGRANO;22
4506;SAN CARLOS;22
4507;FUERTE VIEJO;22
4508;LA TRAMPA;22
4509;SAN FRANCISCO;22
4510;EL PUEBLITO;22
4511;EL PARAISO;22
4512;EL TALAR;22
4513;CUCHI CORRAL;22
4514;PUERTA DEL MONTE;22
4515;SUMAMPA VIEJO;22
4516;BUENA VISTA;22
4517;LA YERBA;22
4518;POZO DEL MONTE;22
4519;HORCOS TUCUCUNA;22
4520;GAUCHO DE GUEMES;22
4521;SAN JUAN;22
4522;EL AYUDANTE;22
4523;EL UCLE;22
4524;CORRAL DEL REY;22
4525;RIO VIEJO;22
4526;LA GRANADA;22
4527;EL DESVIO;22
4528;14 DE MAYO;22
4529;ORATORIO;22
4530;SANTA ANA;22
4531;EL LAUREL;22
4532;LA CHICHARRA;22
4533;LA HIGUERA;22
4534;LOS ALGARROBOS;22
4535;LUQUE;6
4536;EL MILAGRO;24
4537;LA ESPERANZA;24
4538;LA TRINIDAD;24
4539;SAN CARLOS;24
4540;SEGUNDA ANGOSTURA;16
4541;COLONIA CHOCORI;16
4542;BOCA DE LA TRAVESIA;16
4543;COLONIA LA LUISA;16
4544;BARRIO PLANTA COMPRESORA DE GAS;16
4545;EL PORVENIR;16
4546;COLONIA SAN JUAN;16
4547;AGUA DEL MOLLE;6
4548;COPACABANA;6
4549;LA VALEROSA;1
4550;AZCUENAGA;1
4551;SOLIS;1
4552;VILLA SAN ALBERTO;1
4553;CAMPO VAZQUEZ;1
4554;VILLA ESPIL;1
4555;EL CONDOR;1
4556;LOS MANUELES;1
4557;LA FLORIDA;1
4558;LA PRIMAVERA;1
4559;SAN ANDRES DE GILES;1
4560;SAN ALBERTO;1
4561;TUYUTI;1
4562;LA AMALIA;1
4563;CULULLU;1
4564;HEAVY;1
4565;FRANKLIN;1
4566;VILLA RUIZ;1
4567;GUALEGUAYCHU;8
4568;PUERTO UNZUE;8
4569;SARANDI;8
4570;GUALEYAN;8
4571;COUNTRY JOCKEY CLUB;24
4572;CURVA DE LOS VEGAS;24
4573;CEVIL REDONDO;24
4574;VILLA CARMELA;24
4575;VILLA PARANACITO;8
4576;ARROYO BRAZO CHICO;8
4577;ARROYO MERLO;8
4578;BRAZO LARGO;8
4579;ARROYO SANTOS GRANDE;8
4580;ARROYO NEGRO;8
4581;ARROYO GRANDE;8
4582;SAGASTUME;8
4583;DISTRITO ISLETAS;8
4584;ISLETAS;8
4585;EL CONDOR;10
4586;ESCOBAR;10
4587;LLULLUCHAYOC;10
4588;CORRAL BLANCO;10
4589;SAN JUAN;18
4590;MONTE RALO;6
4591;COLONIA EL EMPALME;21
4592;VENADO TUERTO;21
4593;LA ESCONDIDA;21
4594;SAN MARCOS;21
4595;TINTITACO;19
4596;LEANDRO N ALEM;19
4597;LA MAJADA;19
4598;POZO DE LOS RAYOS;19
4599;CORONEL MOLDES;6
4600;SAN JOSE DEL RINCON;21
4601;PUNTA DEL AGUA;17
4602;METAN VIEJO;17
4603;EL PASTIADERO;17
4604;LAS JUNTAS;17
4605;LOS LAPACHOS;17
4606;SANTA MARIA;17
4607;LA AGUADITA;17
4608;VERA CRUZ;17
4609;EL GUANACO;17
4610;NOGALITO;17
4611;SACHA PERA;17
4612;SAN JOSE DE METAN;17
4613;LAS CONCHAS;17
4614;EL GARABATAL;17
4615;VILLA GIARDINO;6
4616;LOS TRONCOS;6
4617;MONTEFIORE;21
4618;LA ELSA;21
4619;LUCAS GONZALEZ;8
4620;ALDEA SAN SIMON;8
4621;ITIN;4
4622;EL NANDUBAY;4
4623;COLONIA TANIGO II;4
4624;EL JACARANDA;4
4625;LOTE 14;4
4626;LOTE 40;4
4627;TANIGO;4
4628;COLONIA PUERTA DEL LEON SUR;4
4629;COLONIA JACARANDA II;4
4630;COLONIA CAMPO HERMOSO;4
4631;EL TIZON;4
4632;LOTE 33;4
4633;LOTE 15;4
4634;HERMOSO CAMPO;4
4635;COLONIA PUERTA DEL LEON;4
4636;LOTE 19;4
4637;SAN FERNANDO;3
4638;SAN FERNANDO NORTE;3
4639;EL EJE;3
4640;COLONIA MARTIRES;14
4641;MARTIRES;14
4642;ALPACHIRI;11
4643;URDANE;11
4644;ESTANCIA LA NATURAL;11
4645;EL FUERTE;17
4646;EL REY;17
4647;PASO DE LA CRUZ;17
4648;RIO DEL VALLE;17
4649;LOS NOGALES;17
4650;LAS VIBORAS;17
4651;LAS LAJITAS;17
4652;PANTANILLO;17
4653;SAN GABRIEL;17
4654;EL PIQUETE;17
4655;REINA DEL VALLE;17
4656;LOS NOQUES;17
4657;PALERMO;17
4658;EL GRAMILLAL;17
4659;CABEZA DE ANTA;17
4660;MIRAFLORES;17
4661;ALTO BELLO;17
4662;FINCA EL MOLLAR;17
4663;EL LIBANO;17
4664;EL MOLINO;17
4665;LA FLORIDA;17
4666;SALADILLO DE JUAREZ;17
4667;RIO SECO;17
4668;ESTANCIA VIEJA DEL REY;17
4669;OVEJERIA;17
4670;LAS GUACHAS;8
4671;SAUCE NORTE;8
4672;CHELFORO;16
4673;SALLIQUELO;1
4674;QUENUMA;1
4675;VILLA GUTIERREZ;6
4676;LA HUERTA;12
4677;SANTA CRUZ;12
4678;EL VIRQUE;12
4679;CORTADERAS;12
4680;EL SIMBOLAR;12
4681;CASTRO BARROS;12
4682;EL BORDO;12
4683;BAJO HONDO;12
4684;LA AGUADA;12
4685;MONTE GRANDE;12
4686;MONTE NEGRO;12
4687;SAN ISIDRO;12
4688;EL CONSUELO;12
4689;TALA VERDE;12
4690;NEPES;12
4691;COLONIA EL CISCO;12
4692;TALVA;12
4693;LOMA BLANCA;12
4694;AGUA COLORADA;12
4695;OLTA;12
4696;ESQUINA DEL SUD;12
4697;S.DE LAS HIGUERAS;12
4698;CHANAR;12
4699;MIRAFLORES;12
4700;LOMA ALTA;12
4701;CORRAL DEL NEGRO;12
4702;SIERRA DE LOS QUINTEROS;12
4703;LA FLORIDA;12
4704;SAN PEDRO;12
4705;TERMAS DE RIO HONDO;22
4706;ATENCIO;8
4707;LA TE;8
4708;SAN JOSE DE FELICIANO;8
4709;MORRISON;6
4710;EL NARANJITO;24
4711;AGUA DULCE;24
4712;SAN VICENTE;24
4713;FAVORINA;24
4714;LA TALA;24
4715;LA PUNILLA;19
4716;LA POSTA;6
4717;ICANO;22
4718;QUEMU QUEMU;11
4719;LA PUMA;11
4720;EL DURAZNO;3
4721;CAMPO DE LAS CALIVAS;3
4722;PUERTA DE CORRAL QUEMADO;3
4723;EL TOLAR;3
4724;LOCONTE;3
4725;JACIPUNCO;3
4726;GALISTEO;21
4727;LAGUNA PAIVA;21
4728;BRYN GWYN;5
4729;GAIMAN;5
4730;LA ANGOSTURA;5
4731;EL BARRERITO;14
4732;SANTA RITA;14
4733;LA UVA;14
4734;SAN FRANCISCO DE ASIS;14
4735;CORONEL PRINGLES;14
4736;BARRA BONITA;14
4737;ALBA POSSE;14
4738;COLONIA ACARAGUA;14
4739;9 DE JULIO;14
4740;LAS PERDICES;6
4741;ELENA;6
4742;EL CEIBALITO;17
4743;SALTA;17
4744;LA QUESERA;17
4745;LA HIGUERA;17
4746;CC LA ALMUDENA;17
4747;LA TROJA;17
4748;LA UNION;17
4749;SAN FRANCISCO;17
4750;CHAMICAL;17
4751;CC EL TIPAL;17
4752;TOMAS YOUNG;22
4753;JAMES CRAIK;6
4754;SIETE PALMAS;9
4755;ESTACION GENERAL OBLIGADO;4
4756;VILLA JALON;4
4757;KILOMETRO 519;4
4758;PUERTO TIROL;4
4759;UNITAN;4
4760;LA LUCINDA;4
4761;COLONIA ROCHA;6
4762;COLONIA STABILE;6
4763;MODESTINO PIZARRO;6
4764;EL CAMPITO;6
4765;LA NACIONAL;6
4766;COLONIA WHITE;6
4767;PEGASANO;6
4768;COLONIA LOS CEIBOS;6
4769;ESTACION LECUEDER;6
4770;COLONIA SANTA CATALINA;6
4771;CAMPO SAN JUAN;6
4772;ESTANCIA LA COLORADA;6
4773;DE LA SERNA;6
4774;ESTANCIA LA VANGUARDIA;6
4775;INGENIERO MALMEN;6
4776;VILLA MODERNA;6
4777;EL PAMPERO;6
4778;ESTANCIA LA PACIFICA;6
4779;LOS ALFALFARES;6
4780;COLONIA LA JUANITA;6
4781;ESTANCIA LA MARGARITA;6
4782;LA PENCA;6
4783;CAMPO LA ADELA;6
4784;LAS CHACRITAS;18
4785;LA MAJADITA;18
4786;RINCON CERCADO;18
4787;COLONIA FIORITO;18
4788;9 DE JULIO;18
4789;CARRILOBO;6
4790;SUNCHALES;21
4791;COLONIA LA MANUELITA;21
4792;CAMPO RISTORTO;21
4793;EL FORTIN;21
4794;SANTA LUCIA;16
4795;MAINQUE;16
4796;BARRIO LUISILLO;16
4797;COMPUEL;17
4798;COCHIYACO;17
4799;LA PUERTA;17
4800;BANDA GRANDE;17
4801;COLOME;17
4802;CUCHIYACO;17
4803;MOLINOS;17
4804;LURACATAO;17
4805;ALUMBRE;17
4806;AGUADITA;17
4807;TACUIL;17
4808;AMAICHA;17
4809;EL CHURCAL;17
4810;SAN LUCAS;17
4811;CORRAL QUEMADO;6
4812;RIACHO HEHE;9
4813;GRUTLY;21
4814;FORTIN EL PATRIA;19
4815;PASO DE LA PATRIA;24
4816;PUERTA ALEGRE;24
4817;EL TRIUNFO;24
4818;GARMENDIA;24
4819;PAJA COLORADA;24
4820;ISLA VUELTA DEL PARAGUAYO;21
4821;SANTA FE;21
4822;MIGUEL TORRES;21
4823;POSADA DE LOS LAGOS;1
4824;CORONEL BRANDSEN;1
4825;JEPPENER;1
4826;CLUB DE CAMPO LAS MALVINAS;1
4827;LA PARADA;1
4828;CAMPO PORTU;1
4829;BARRIO LOS BOSQUECITOS;1
4830;BARRIO PARQUE LAS ACACIAS;1
4831;OLIDEN;1
4832;CUARTEL II;1
4833;BARRIO LAS GOLONDRINAS;1
4834;CAMPOS DE ROCA;1
4835;GOBERNADOR OBLIGADO;1
4836;RUTA 29 KM 2;1
4837;ALTAMIRANO;1
4838;LA POSADA;1
4839;BUCHANAN;1
4840;BARRIO EL MIRADOR;1
4841;EL CHAJA;1
4842;LA PEPITA;1
4843;GOMEZ;1
4844;SAMBOROMBON;1
4845;CAMPO MEDINA;4
4846;PRESIDENCIA ROCA;4
4847;CAMPO NUEVO;4
4848;PAMPA CHICA;4
4849;KOLUEL KAIKE;20
4850;VILLA PARQUE SIQUIMAN;6
4851;GOBERNADOR ECHAGUE;8
4852;HUANQUEROS;21
4853;BALNEARIO LA VERDE;21
4854;COLONIA ROSA;21
4855;GENERAL CONESA;16
4856;BARRIO COLONIA CONESA;16
4857;COLONIA SANTA TERESITA;16
4858;COLONIA SANTA ROSA;16
4859;ATREUCO;11
4860;MACACHIN;11
4861;ESTANCIA EL PAMPERO;11
4862;COLONIA EL PROVENIR;11
4863;CAIMANCITO;10
4864;URUNDEL;10
4865;NUEVA FRANCIA;22
4866;MONTE HERMOSO;1
4867;BALNEARIO SAUCE GRANDE;1
4868;LA ADELA;1
4869;PUELCHES;1
4870;COLONIA 17;1
4871;LOS AGRARIOS;1
4872;COLONIA MORENO;1
4873;INGENIERO THOMPSON;1
4874;LA GRANDE DEL SUD;1
4875;PEHUELCHES;1
4876;TRES LOMAS;1
4877;ESTANCIA SANTA RITA;7
4878;EL PROGRESO;7
4879;SAN JUAN;7
4880;TAPEBICUA;7
4881;COCHICO;15
4882;LONCO VACA;15
4883;COYUCO;15
4884;UCACHA;6
4885;PUERTO IRIGOYEN;9
4886;EL POTRILLO;9
4887;EL PALMAR CHICO;4
4888;PATO REAL;4
4889;PAMPA NARDELLI;4
4890;EL 42;4
4891;LOTE 20;4
4892;RIO MUERTO;4
4893;EL BOQUERON;4
4894;LAS GOMAS;4
4895;COLONIA VELEZ SARSFIELD;4
4896;ESTACION KILOMETRO 884;4
4897;PAMPA PALANGANA;4
4898;PAMPA LAGLAIVE;4
4899;LOTE 12 CHICO;4
4900;LOTE 18;4
4901;EL 50;4
4902;LA LLAVE;4
4903;2 DE ABRIL;4
4904;EL MARTILLO;4
4905;TOUNDAIAN;4
4906;PAMPA DEL GALLO;4
4907;ESTACION KILOMETRO 841;4
4908;LOTE 10;4
4909;TRES ISLETAS;4
4910;CABA NARO;4
4911;LA PELIGROSA;4
4912;COLONIA TACURUZAL;4
4913;PAMPA SENA;4
4914;PAMPA GHAN;4
4915;LA MATANZA;4
4916;EL AGUACERITO;4
4917;LA CURVA;4
4918;EL MONTE QUEMADO CHICO;4
4919;EL QUEMADO GRANDE;4
4920;LA MEDIA LUNA;4
4921;COLONIA PAMPA ALELAL;4
4922;EL 45;4
4923;PAMPA AGUARA;4
4924;LA RINCONADA;4
4925;COLONIA SAUCE NORTE;8
4926;ESTACION DON GONZALO;8
4927;RAMBLONES;8
4928;CARPINCHORI;8
4929;LA CALANDRIA;8
4930;LOS COMPARTOS;13
4931;POSTE DE FIERRO;13
4932;EL CEIBO;13
4933;COCHICO;13
4934;LA MARZOLINA;13
4935;GENERAL ALVEAR;13
4936;LA ESCANDINAVA;13
4937;LA MONTILLA;13
4938;EL JUNCALITO;13
4939;CORRAL DE LORCA;13
4940;LA CALIFORNIA;13
4941;LA MORA;13
4942;GOICO;13
4943;CANALEJAS;13
4944;OVEJERIA;13
4945;CARMENSA;13
4946;KILOMETRO 884;13
4947;LOS CAMPAMENTOS;13
4948;BOWEN;13
4949;CANADA RICA;21
4950;MI GRANJA;6
4951;BANCO PAYAGUA;9
4952;LA RINCONADA;24
4953;EL MANANTIAL;24
4954;BARRIO ARAUJO;24
4955;VILMER;22
4956;LAPRIDA;22
4957;SAN JORGE;21
4958;CAMPO DURANDO;21
4959;CAMPO EL INJERTO;21
4960;VILLA SAN MARCIAL;8
4961;NANDUCITA;21
4962;EL BARREAL;6
4963;SAN MIGUEL;6
4964;SAN MARTIN;6
4965;POZO NUEVO;6
4966;RAYO CORTADO;6
4967;COLONIA CELLO;21
4968;EL CHANAR;24
4969;TAQUELLO;24
4970;BOCA DEL TIGRE;24
4971;EL ESPINILLO;24
4972;TACO PALTA;24
4973;LA MARTA;24
4974;SAN ANTONIO DE PADUA;1
4975;LIBERTAD;1
4976;MERLO;1
4977;MARIANO ACOSTA;1
4978;PONTEVEDRA;1
4979;CHARBONIER;6
4980;LAS RABONAS;6
4981;AGUA DE RAMON;6
4982;PIEDRITA BLANCA;6
4983;EL CHACHO;6
4984;BERNAL OESTE;1
4985;DON BOSCO;1
4986;BERNAL;1
4987;QUILMES OESTE;1
4988;VILLA LA FLORIDA;1
4989;EZPELETA OESTE;1
4990;SAN FRANCISCO SOLANO;1
4991;EZPELETA;1
4992;QUILMES;1
4993;COLONIA NUEVA ITATI;8
4994;COLONIA LA BLANQUITA;8
4995;LAGUNA LARGA;8
4996;COLONIA CONDOR;8
4997;ZENON ROCA;8
4998;LUCAS SUD;8
4999;COLONIA NUEVA ALEMANIA;8
5000;COLONIA SAN GREGORIO;8
5001;COLONIA BERRO;8
5002;COLONIA LA CHUNGA;8
5003;COLONIA LA MORA;8
5004;CRUZ DEL EJE;6
5005;EUSEBIA Y CAROLINA;21
5006;RIO HONDO;6
5007;LA GLORIA;6
5008;LA VENTANA;6
5009;MINA CLAVERO;6
5010;GIULO CESARE;6
5011;PUENTE DEL CURA;6
5012;CAMPO TOYOS;1
5013;LA ORIENTAL;1
5014;COLONIA SAN LUIS;1
5015;AGUSTINA;1
5016;CAMPO MAIPU;1
5017;BLANDENGUES;1
5018;CAMPO CAMICCIA;1
5019;BALNEARIO LAGUNA DE GOMEZ;1
5020;AGUSTIN ROCA;1
5021;A. ROCA;1
5022;JUNIN;1
5023;LA AGRARIA;1
5024;LAS MERCEDES;1
5025;SAFORCADA;1
5026;FORTIN TIBURCIO;1
5027;CAMPO LA CRUZ;1
5028;CERRITO COLORADO;1
5029;RINCON DEL CARPINCHO;1
5030;SANTA ROSA;1
